2026-03-01 00:13:49,198 | INFO | === Casablanca Theft Scraper Started ===
2026-03-01 21:27:05,647 | INFO |    Page 1 → https://al3omk.com/tag/سرقة/
2026-03-01 21:27:29,485 | INFO |    Page 2 → https://al3omk.com/tag/سرقة/page/2/
2026-03-01 21:27:56,227 | INFO |    Page 3 → https://al3omk.com/tag/سرقة/page/3/
2026-03-01 21:28:19,157 | INFO |    Page 4 → https://al3omk.com/tag/سرقة/page/4/
2026-03-01 21:28:44,147 | INFO |    Page 5 → https://al3omk.com/tag/سرقة/page/5/
2026-03-01 21:29:08,453 | INFO |    Page 6 → https://al3omk.com/tag/سرقة/page/6/
2026-03-01 21:29:36,721 | INFO |    Page 7 → https://al3omk.com/tag/سرقة/page/7/
2026-03-01 21:29:59,706 | INFO |    Page 8 → https://al3omk.com/tag/سرقة/page/8/
2026-03-01 21:30:24,457 | INFO |    Page 9 → https://al3omk.com/tag/سرقة/page/9/
2026-03-01 21:30:52,113 | INFO |    Page 10 → https://al3omk.com/tag/سرقة/page/10/
2026-03-01 21:31:17,841 | INFO |    Page 11 → https://al3omk.com/tag/سرقة/page/11/
2026-03-01 21:31:39,071 | INFO |    Page 12 → https://al3omk.com/tag/سرقة/page/12/
2026-03-01 21:32:01,225 | INFO |    Page 13 → https://al3omk.com/tag/سرقة/page/13/
2026-03-01 21:32:26,497 | INFO |    Page 14 → https://al3omk.com/tag/سرقة/page/14/
2026-03-01 21:32:51,191 | INFO |    Page 15 → https://al3omk.com/tag/سرقة/page/15/
2026-03-01 21:33:12,167 | INFO |    Page 16 → https://al3omk.com/tag/سرقة/page/16/
2026-03-01 21:33:36,961 | INFO |    Page 17 → https://al3omk.com/tag/سرقة/page/17/
2026-03-01 21:34:07,221 | INFO |    Page 18 → https://al3omk.com/tag/سرقة/page/18/
2026-03-01 21:34:32,950 | INFO |    Page 19 → https://al3omk.com/tag/سرقة/page/19/
2026-03-01 21:34:55,879 | INFO |    Page 20 → https://al3omk.com/tag/سرقة/page/20/
2026-03-01 21:35:17,877 | INFO |    Page 21 → https://al3omk.com/tag/سرقة/page/21/
2026-03-01 21:35:42,288 | INFO |    Page 22 → https://al3omk.com/tag/سرقة/page/22/
2026-03-01 21:35:57,635 | INFO | 💾 Checkpoint: 50 articles saved
2026-03-01 21:36:10,558 | INFO |    Page 23 → https://al3omk.com/tag/سرقة/page/23/
2026-03-01 21:36:35,413 | INFO |    Page 24 → https://al3omk.com/tag/سرقة/page/24/
2026-03-01 21:36:38,375 | INFO |    Page 25 → https://al3omk.com/tag/سرقة/page/25/
2026-03-01 21:36:46,997 | INFO |    Page 26 → https://al3omk.com/tag/سرقة/page/26/
2026-03-01 21:36:53,921 | INFO |    Page 27 → https://al3omk.com/tag/سرقة/page/27/
2026-03-01 21:37:01,548 | INFO |    Page 28 → https://al3omk.com/tag/سرقة/page/28/
2026-03-01 21:37:08,454 | INFO |    Page 29 → https://al3omk.com/tag/سرقة/page/29/
2026-03-01 21:37:16,242 | INFO |    Page 30 → https://al3omk.com/tag/سرقة/page/30/
2026-03-01 21:37:22,903 | INFO |    Page 31 → https://al3omk.com/tag/سرقة/page/31/
2026-03-01 21:37:29,545 | INFO |    Page 32 → https://al3omk.com/tag/سرقة/page/32/
2026-03-01 21:37:37,421 | INFO |    Page 33 → https://al3omk.com/tag/سرقة/page/33/
2026-03-01 21:37:45,141 | INFO |    Page 34 → https://al3omk.com/tag/سرقة/page/34/
2026-03-01 21:37:52,838 | INFO |    Page 35 → https://al3omk.com/tag/سرقة/page/35/
2026-03-01 21:38:00,455 | INFO |    Page 36 → https://al3omk.com/tag/سرقة/page/36/
2026-03-01 21:38:08,446 | INFO |    Page 37 → https://al3omk.com/tag/سرقة/page/37/
2026-03-01 21:38:16,208 | INFO |    Page 38 → https://al3omk.com/tag/سرقة/page/38/
2026-03-01 21:38:23,016 | INFO |    Page 39 → https://al3omk.com/tag/سرقة/page/39/
2026-03-01 21:38:31,426 | INFO |    Page 40 → https://al3omk.com/tag/سرقة/page/40/
2026-03-01 21:38:37,963 | INFO |    Page 41 → https://al3omk.com/tag/سرقة/page/41/
2026-03-01 21:38:46,214 | INFO |    Page 42 → https://al3omk.com/tag/سرقة/page/42/
2026-03-01 21:38:53,582 | INFO |    Page 43 → https://al3omk.com/tag/سرقة/page/43/
2026-03-01 21:39:02,289 | INFO |    Page 44 → https://al3omk.com/tag/سرقة/page/44/
2026-03-01 21:39:10,009 | INFO |    Page 45 → https://al3omk.com/tag/سرقة/page/45/
2026-03-01 21:39:17,574 | INFO |    Page 46 → https://al3omk.com/tag/سرقة/page/46/
2026-03-01 21:39:24,597 | INFO |    Page 47 → https://al3omk.com/tag/سرقة/page/47/
2026-03-01 21:39:32,120 | INFO |    Page 48 → https://al3omk.com/tag/سرقة/page/48/
2026-03-01 21:39:39,597 | INFO |    Page 49 → https://al3omk.com/tag/سرقة/page/49/
2026-03-01 21:39:47,338 | INFO |    Page 50 → https://al3omk.com/tag/سرقة/page/50/
2026-03-01 21:39:54,502 | INFO | ✅ Finished al3omk (3 processed this run)
2026-03-01 21:39:54,502 | INFO | 🔍 Starting ALAOUAL ...
2026-03-01 21:39:54,502 | INFO |    Page 1 → https://alaoual.com/?s=سرقة
2026-03-01 21:39:54,571 | ERROR | Request failed https://alaoual.com/?s=سرقة (attempt 1/3): 403 Client Error: Forbidden for url: https://alaoual.com/?s=%D8%B3%D8%B1%D9%82%D8%A9 → retry in 1.0s
2026-03-01 21:39:55,634 | ERROR | Request failed https://alaoual.com/?s=سرقة (attempt 2/3): 403 Client Error: Forbidden for url: https://alaoual.com/?s=%D8%B3%D8%B1%D9%82%D8%A9 → retry in 2.0s
2026-03-01 21:39:57,690 | ERROR | Request failed https://alaoual.com/?s=سرقة (attempt 3/3): 403 Client Error: Forbidden for url: https://alaoual.com/?s=%D8%B3%D8%B1%D9%82%D8%A9 → retry in 4.4s
2026-03-01 21:40:02,070 | INFO | ✅ Finished alaoual (3 processed this run)
2026-03-01 21:40:02,070 | INFO | 🔍 Starting ALDAR ...
2026-03-01 21:40:02,071 | INFO |    Page 1 → https://aldar.ma/?s=سرقة
2026-03-01 21:41:03,133 | INFO |    Page 2 → https://aldar.ma/?s=سرقة&page=2
2026-03-01 21:41:58,892 | INFO |    Page 3 → https://aldar.ma/?s=سرقة&page=3
2026-03-01 21:42:59,235 | INFO |    Page 4 → https://aldar.ma/?s=سرقة&page=4
2026-03-01 21:43:52,828 | INFO |    Page 5 → https://aldar.ma/?s=سرقة&page=5
2026-03-01 22:59:25,733 | INFO | === Casablanca Theft Scraper Started ===
2026-03-01 22:59:25,733 | INFO | 🔍 Starting HESPRESS ...
2026-03-01 22:59:25,735 | INFO |    Page 1 → https://hespress.com/?s=سرقة
2026-03-01 22:59:26,414 | INFO |    No more articles on page 1 → stopping site
2026-03-01 22:59:26,414 | INFO | ✅ Finished hespress (0 processed this run)
2026-03-01 22:59:26,414 | INFO | 🔍 Starting AL3OMK ...
2026-03-01 22:59:26,414 | INFO |    Page 1 → https://al3omk.com/tag/سرقة/
2026-03-01 22:59:51,122 | INFO |    Page 2 → https://al3omk.com/tag/سرقة/page/2/
2026-03-01 23:00:06,701 | INFO | === Casablanca Theft Scraper Started ===
2026-03-01 23:00:06,701 | INFO | 🔍 Starting HESPRESS ...
2026-03-01 23:00:06,702 | INFO |    Page 1 → https://hespress.com/?s=سرقة
2026-03-01 23:00:07,077 | INFO |    No more articles on page 1 → stopping site
2026-03-01 23:00:07,077 | INFO | ✅ Finished hespress (0 processed this run)
2026-03-01 23:00:07,077 | INFO | 🔍 Starting AL3OMK ...
2026-03-01 23:00:07,078 | INFO |    Page 1 → https://al3omk.com/tag/سرقة/
2026-03-01 23:00:31,358 | INFO |    Page 2 → https://al3omk.com/tag/سرقة/page/2/
2026-03-01 23:00:55,372 | INFO |    Page 3 → https://al3omk.com/tag/سرقة/page/3/
2026-03-01 23:01:27,275 | INFO |    Page 4 → https://al3omk.com/tag/سرقة/page/4/
2026-03-01 23:01:54,428 | INFO |    Page 5 → https://al3omk.com/tag/سرقة/page/5/
2026-03-01 23:02:17,181 | INFO |    Page 6 → https://al3omk.com/tag/سرقة/page/6/
2026-03-01 23:02:43,678 | INFO |    Page 7 → https://al3omk.com/tag/سرقة/page/7/
2026-03-01 23:03:06,091 | INFO |    Page 8 → https://al3omk.com/tag/سرقة/page/8/
2026-03-01 23:03:29,885 | INFO |    Page 9 → https://al3omk.com/tag/سرقة/page/9/
2026-03-01 23:03:53,834 | INFO |    Page 10 → https://al3omk.com/tag/سرقة/page/10/
2026-03-01 23:04:14,193 | INFO |    Page 11 → https://al3omk.com/tag/سرقة/page/11/
2026-03-01 23:04:39,828 | INFO |    Page 12 → https://al3omk.com/tag/سرقة/page/12/
2026-03-01 23:04:59,690 | INFO |    Page 13 → https://al3omk.com/tag/سرقة/page/13/
2026-03-01 23:05:21,674 | INFO |    Page 14 → https://al3omk.com/tag/سرقة/page/14/
2026-03-01 23:05:43,624 | INFO |    Page 15 → https://al3omk.com/tag/سرقة/page/15/
2026-03-01 23:06:00,539 | INFO |    Page 16 → https://al3omk.com/tag/سرقة/page/16/
2026-03-01 23:06:28,821 | INFO |    Page 17 → https://al3omk.com/tag/سرقة/page/17/
2026-03-01 23:06:55,232 | INFO |    Page 18 → https://al3omk.com/tag/سرقة/page/18/
2026-03-01 23:07:21,713 | INFO |    Page 19 → https://al3omk.com/tag/سرقة/page/19/
2026-03-01 23:07:45,608 | INFO |    Page 20 → https://al3omk.com/tag/سرقة/page/20/
2026-03-01 23:08:08,319 | INFO |    Page 21 → https://al3omk.com/tag/سرقة/page/21/
2026-03-01 23:08:36,213 | INFO |    Page 22 → https://al3omk.com/tag/سرقة/page/22/
2026-03-01 23:09:03,681 | INFO |    Page 23 → https://al3omk.com/tag/سرقة/page/23/
2026-03-01 23:09:26,456 | INFO |    Page 24 → https://al3omk.com/tag/سرقة/page/24/
2026-03-01 23:09:28,462 | INFO |    Page 25 → https://al3omk.com/tag/سرقة/page/25/
2026-03-01 23:09:37,041 | INFO |    Page 26 → https://al3omk.com/tag/سرقة/page/26/
2026-03-01 23:09:44,035 | INFO |    Page 27 → https://al3omk.com/tag/سرقة/page/27/
2026-03-01 23:09:50,235 | INFO |    Page 28 → https://al3omk.com/tag/سرقة/page/28/
2026-03-01 23:09:57,928 | INFO |    Page 29 → https://al3omk.com/tag/سرقة/page/29/
2026-03-01 23:10:06,550 | INFO |    Page 30 → https://al3omk.com/tag/سرقة/page/30/
2026-03-01 23:10:14,634 | INFO |    Page 31 → https://al3omk.com/tag/سرقة/page/31/
2026-03-01 23:10:20,758 | INFO |    Page 32 → https://al3omk.com/tag/سرقة/page/32/
2026-03-01 23:10:27,063 | INFO |    Page 33 → https://al3omk.com/tag/سرقة/page/33/
2026-03-01 23:10:34,235 | INFO |    Page 34 → https://al3omk.com/tag/سرقة/page/34/
2026-03-01 23:10:41,054 | INFO |    Page 35 → https://al3omk.com/tag/سرقة/page/35/
2026-03-01 23:10:47,201 | INFO |    Page 36 → https://al3omk.com/tag/سرقة/page/36/
2026-03-01 23:10:54,523 | INFO |    Page 37 → https://al3omk.com/tag/سرقة/page/37/
2026-03-01 23:11:02,607 | INFO |    Page 38 → https://al3omk.com/tag/سرقة/page/38/
2026-03-01 23:11:10,591 | INFO |    Page 39 → https://al3omk.com/tag/سرقة/page/39/
2026-03-01 23:11:18,423 | INFO |    Page 40 → https://al3omk.com/tag/سرقة/page/40/
2026-03-01 23:11:25,979 | INFO |    Page 41 → https://al3omk.com/tag/سرقة/page/41/
2026-03-01 23:11:33,279 | INFO |    Page 42 → https://al3omk.com/tag/سرقة/page/42/
2026-03-01 23:11:41,121 | INFO |    Page 43 → https://al3omk.com/tag/سرقة/page/43/
2026-03-01 23:11:49,590 | INFO |    Page 44 → https://al3omk.com/tag/سرقة/page/44/
2026-03-01 23:11:57,009 | INFO |    Page 45 → https://al3omk.com/tag/سرقة/page/45/
2026-03-01 23:12:05,079 | INFO |    Page 46 → https://al3omk.com/tag/سرقة/page/46/
2026-03-01 23:12:12,573 | INFO |    Page 47 → https://al3omk.com/tag/سرقة/page/47/
2026-03-01 23:12:19,246 | INFO |    Page 48 → https://al3omk.com/tag/سرقة/page/48/
2026-03-01 23:12:24,904 | INFO |    Page 49 → https://al3omk.com/tag/سرقة/page/49/
2026-03-01 23:12:32,661 | INFO |    Page 50 → https://al3omk.com/tag/سرقة/page/50/
2026-03-01 23:12:40,898 | INFO | ✅ Finished al3omk (3 processed this run)
2026-03-01 23:12:40,898 | INFO | 🔍 Starting ALAOUAL ...
2026-03-01 23:12:40,898 | INFO |    Page 1 → https://alaoual.com/?s=سرقة
2026-03-01 23:12:40,957 | ERROR | Request failed https://alaoual.com/?s=سرقة (attempt 1/3): 403 Client Error: Forbidden for url: https://alaoual.com/?s=%D8%B3%D8%B1%D9%82%D8%A9 → retry in 1.5s
2026-03-01 23:12:42,464 | ERROR | Request failed https://alaoual.com/?s=سرقة (attempt 2/3): 403 Client Error: Forbidden for url: https://alaoual.com/?s=%D8%B3%D8%B1%D9%82%D8%A9 → retry in 2.1s
2026-03-01 23:12:44,573 | ERROR | Request failed https://alaoual.com/?s=سرقة (attempt 3/3): 403 Client Error: Forbidden for url: https://alaoual.com/?s=%D8%B3%D8%B1%D9%82%D8%A9 → retry in 4.1s
2026-03-01 23:12:48,649 | INFO | ✅ Finished alaoual (3 processed this run)
2026-03-01 23:12:48,652 | INFO | 🔍 Starting ALDAR ...
2026-03-01 23:12:48,675 | INFO |    Page 1 → https://aldar.ma/?s=سرقة
2026-03-01 23:13:45,810 | INFO | 💾 Checkpoint: 50 articles saved
2026-03-01 23:13:53,832 | INFO |    Page 2 → https://aldar.ma/?s=سرقة&page=2
2026-03-01 23:14:46,284 | INFO |    Page 3 → https://aldar.ma/?s=سرقة&page=3
2026-03-01 23:15:46,714 | INFO |    Page 4 → https://aldar.ma/?s=سرقة&page=4
2026-03-01 23:53:42,624 | INFO | === Casablanca Theft Scraper Started ===
2026-03-01 23:53:42,625 | INFO | 🔍 Starting HESPRESS ...
2026-03-01 23:53:42,625 | INFO |    Page 1 → https://hespress.com/?s=سرقة
2026-03-01 23:53:43,164 | INFO |    No more articles on page 1 → stopping site
2026-03-01 23:53:43,164 | INFO | ✅ Finished hespress (0 processed this run)
2026-03-01 23:53:43,164 | INFO | 🔍 Starting AL3OMK ...
2026-03-01 23:53:43,164 | INFO |    Page 1 → https://al3omk.com/tag/سرقة/
2026-03-01 23:54:58,840 | INFO | === Casablanca Theft Scraper Started ===
2026-03-01 23:54:58,840 | INFO | 🔍 Starting HESPRESS ...
2026-03-01 23:54:58,841 | INFO |    Page 1 → https://hespress.com/?s=سرقة
2026-03-01 23:54:59,299 | INFO |    No more articles on page 1 → stopping site
2026-03-01 23:54:59,299 | INFO | ✅ Finished hespress (0 processed this run)
2026-03-01 23:54:59,299 | INFO | 🔍 Starting AL3OMK ...
2026-03-01 23:54:59,300 | INFO |    Page 1 → https://al3omk.com/tag/سرقة/
2026-03-01 23:55:25,833 | INFO |    Page 2 → https://al3omk.com/tag/سرقة/page/2/
2026-03-01 23:55:55,121 | INFO |    Page 3 → https://al3omk.com/tag/سرقة/page/3/
2026-03-01 23:56:18,872 | INFO |    Page 4 → https://al3omk.com/tag/سرقة/page/4/
2026-03-01 23:56:43,805 | INFO |    Page 5 → https://al3omk.com/tag/سرقة/page/5/
2026-03-01 23:57:12,863 | INFO |    Page 6 → https://al3omk.com/tag/سرقة/page/6/
2026-03-01 23:57:36,804 | INFO |    Page 7 → https://al3omk.com/tag/سرقة/page/7/
2026-03-01 23:57:59,943 | INFO |    Page 8 → https://al3omk.com/tag/سرقة/page/8/
2026-03-01 23:58:29,742 | INFO |    Page 9 → https://al3omk.com/tag/سرقة/page/9/
2026-03-01 23:58:51,851 | INFO |    Page 10 → https://al3omk.com/tag/سرقة/page/10/
2026-03-01 23:59:18,921 | INFO |    Page 11 → https://al3omk.com/tag/سرقة/page/11/
2026-03-01 23:59:42,372 | INFO |    Page 12 → https://al3omk.com/tag/سرقة/page/12/
2026-03-02 00:00:09,937 | INFO |    Page 13 → https://al3omk.com/tag/سرقة/page/13/
2026-03-02 00:00:37,274 | INFO |    Page 14 → https://al3omk.com/tag/سرقة/page/14/
2026-03-02 00:01:02,109 | INFO |    Page 15 → https://al3omk.com/tag/سرقة/page/15/
2026-03-02 00:01:23,584 | INFO |    Page 16 → https://al3omk.com/tag/سرقة/page/16/
2026-03-02 00:01:46,807 | INFO |    Page 17 → https://al3omk.com/tag/سرقة/page/17/
2026-03-02 00:02:15,897 | INFO |    Page 18 → https://al3omk.com/tag/سرقة/page/18/
2026-03-02 00:02:45,189 | INFO |    Page 19 → https://al3omk.com/tag/سرقة/page/19/
2026-03-02 00:02:53,986 | INFO | 💾 Checkpoint: 50 articles saved
2026-03-02 00:03:16,658 | INFO |    Page 20 → https://al3omk.com/tag/سرقة/page/20/
2026-03-02 00:03:41,140 | INFO |    Page 21 → https://al3omk.com/tag/سرقة/page/21/
2026-03-02 00:04:07,350 | INFO |    Page 22 → https://al3omk.com/tag/سرقة/page/22/
2026-03-02 00:04:36,723 | INFO |    Page 23 → https://al3omk.com/tag/سرقة/page/23/
2026-03-02 00:05:01,045 | INFO |    Page 24 → https://al3omk.com/tag/سرقة/page/24/
2026-03-02 00:05:03,784 | INFO |    Page 25 → https://al3omk.com/tag/سرقة/page/25/
2026-03-02 00:05:11,658 | INFO |    Page 26 → https://al3omk.com/tag/سرقة/page/26/
2026-03-02 00:05:19,880 | INFO |    Page 27 → https://al3omk.com/tag/سرقة/page/27/
2026-03-02 00:05:27,264 | INFO |    Page 28 → https://al3omk.com/tag/سرقة/page/28/
2026-03-02 00:05:32,967 | INFO |    Page 29 → https://al3omk.com/tag/سرقة/page/29/
2026-03-02 00:05:39,964 | INFO |    Page 30 → https://al3omk.com/tag/سرقة/page/30/
2026-03-02 00:05:47,432 | INFO |    Page 31 → https://al3omk.com/tag/سرقة/page/31/
2026-03-02 00:05:54,351 | INFO |    Page 32 → https://al3omk.com/tag/سرقة/page/32/
2026-03-02 00:06:02,002 | INFO |    Page 33 → https://al3omk.com/tag/سرقة/page/33/
2026-03-02 00:06:10,237 | INFO |    Page 34 → https://al3omk.com/tag/سرقة/page/34/
2026-03-02 00:06:17,946 | INFO |    Page 35 → https://al3omk.com/tag/سرقة/page/35/
2026-03-02 00:06:25,802 | INFO |    Page 36 → https://al3omk.com/tag/سرقة/page/36/
2026-03-02 00:06:34,024 | INFO |    Page 37 → https://al3omk.com/tag/سرقة/page/37/
2026-03-02 00:06:40,539 | INFO |    Page 38 → https://al3omk.com/tag/سرقة/page/38/
2026-03-02 00:06:47,720 | INFO |    Page 39 → https://al3omk.com/tag/سرقة/page/39/
2026-03-02 00:06:55,771 | INFO |    Page 40 → https://al3omk.com/tag/سرقة/page/40/
2026-03-02 00:07:02,506 | INFO |    Page 41 → https://al3omk.com/tag/سرقة/page/41/
2026-03-02 00:07:10,139 | INFO |    Page 42 → https://al3omk.com/tag/سرقة/page/42/
2026-03-02 00:07:18,099 | INFO |    Page 43 → https://al3omk.com/tag/سرقة/page/43/
2026-03-02 00:07:25,136 | INFO |    Page 44 → https://al3omk.com/tag/سرقة/page/44/
2026-03-02 00:07:31,976 | INFO |    Page 45 → https://al3omk.com/tag/سرقة/page/45/
2026-03-02 00:07:39,314 | INFO |    Page 46 → https://al3omk.com/tag/سرقة/page/46/
2026-03-02 00:07:45,763 | INFO |    Page 47 → https://al3omk.com/tag/سرقة/page/47/
2026-03-02 00:07:53,378 | INFO |    Page 48 → https://al3omk.com/tag/سرقة/page/48/
2026-03-02 00:07:59,882 | INFO |    Page 49 → https://al3omk.com/tag/سرقة/page/49/
2026-03-02 00:08:07,388 | INFO |    Page 50 → https://al3omk.com/tag/سرقة/page/50/
2026-03-02 00:08:14,982 | INFO | ✅ Finished al3omk (3 processed this run)
2026-03-02 00:08:14,983 | INFO | 🔍 Starting ALAOUAL ...
2026-03-02 00:08:14,983 | INFO |    Page 1 → https://alaoual.com/?s=سرقة
2026-03-02 00:08:15,090 | ERROR | Request failed https://alaoual.com/?s=سرقة (attempt 1/3): 403 Client Error: Forbidden for url: https://alaoual.com/?s=%D8%B3%D8%B1%D9%82%D8%A9 → retry in 2.0s
2026-03-02 00:08:17,134 | ERROR | Request failed https://alaoual.com/?s=سرقة (attempt 2/3): 403 Client Error: Forbidden for url: https://alaoual.com/?s=%D8%B3%D8%B1%D9%82%D8%A9 → retry in 2.4s
2026-03-02 00:08:19,575 | ERROR | Request failed https://alaoual.com/?s=سرقة (attempt 3/3): 403 Client Error: Forbidden for url: https://alaoual.com/?s=%D8%B3%D8%B1%D9%82%D8%A9 → retry in 5.0s
2026-03-02 00:08:24,562 | INFO | ✅ Finished alaoual (3 processed this run)
2026-03-02 00:08:24,562 | INFO | 🔍 Starting ALDAR ...
2026-03-02 00:08:24,562 | INFO |    Page 1 → https://aldar.ma/?s=سرقة
2026-03-02 00:09:27,362 | INFO |    Page 2 → https://aldar.ma/?s=سرقة&page=2
2026-03-02 00:09:58,197 | INFO | === Casablanca Theft Scraper Started ===
2026-03-02 00:09:58,199 | INFO | 🔍 Starting HESPRESS ...
2026-03-02 00:09:58,199 | INFO |    Page 1 → https://hespress.com/?s=سرقة
2026-03-02 00:09:58,714 | INFO |    No more articles on page 1 → stopping site
2026-03-02 00:09:58,714 | INFO | ✅ Finished hespress (0 processed this run)
2026-03-02 00:09:58,714 | INFO | 🔍 Starting AL3OMK ...
2026-03-02 00:09:58,714 | INFO |    Page 1 → https://al3omk.com/tag/سرقة/
2026-03-02 00:10:24,437 | INFO |    Page 2 → https://al3omk.com/tag/سرقة/page/2/
2026-03-02 00:10:50,576 | INFO |    Page 3 → https://al3omk.com/tag/سرقة/page/3/
2026-03-02 00:11:13,988 | INFO |    Page 4 → https://al3omk.com/tag/سرقة/page/4/
2026-03-02 00:11:41,199 | INFO |    Page 5 → https://al3omk.com/tag/سرقة/page/5/
2026-03-02 00:12:08,673 | INFO |    Page 6 → https://al3omk.com/tag/سرقة/page/6/
2026-03-02 00:12:35,974 | INFO |    Page 7 → https://al3omk.com/tag/سرقة/page/7/
2026-03-02 00:12:59,594 | INFO |    Page 8 → https://al3omk.com/tag/سرقة/page/8/
2026-03-02 00:13:23,900 | INFO |    Page 9 → https://al3omk.com/tag/سرقة/page/9/
2026-03-02 00:13:43,690 | INFO |    Page 10 → https://al3omk.com/tag/سرقة/page/10/
2026-03-02 00:14:05,991 | INFO |    Page 11 → https://al3omk.com/tag/سرقة/page/11/
2026-03-02 00:14:25,289 | INFO |    Page 12 → https://al3omk.com/tag/سرقة/page/12/
2026-03-02 00:14:50,717 | INFO |    Page 13 → https://al3omk.com/tag/سرقة/page/13/
2026-03-02 00:15:18,139 | INFO |    Page 14 → https://al3omk.com/tag/سرقة/page/14/
2026-03-02 00:15:43,969 | INFO |    Page 15 → https://al3omk.com/tag/سرقة/page/15/
2026-03-02 00:16:02,775 | INFO |    Page 16 → https://al3omk.com/tag/سرقة/page/16/
2026-03-02 00:16:27,094 | INFO |    Page 17 → https://al3omk.com/tag/سرقة/page/17/
2026-03-02 00:16:56,537 | INFO |    Page 18 → https://al3omk.com/tag/سرقة/page/18/
2026-03-02 00:17:28,771 | INFO |    Page 19 → https://al3omk.com/tag/سرقة/page/19/
2026-03-02 00:17:49,356 | INFO | 💾 Checkpoint: 50 articles saved
2026-03-02 00:17:59,393 | INFO |    Page 20 → https://al3omk.com/tag/سرقة/page/20/
2026-03-02 00:18:20,391 | INFO |    Page 21 → https://al3omk.com/tag/سرقة/page/21/
2026-03-02 00:18:48,551 | INFO |    Page 22 → https://al3omk.com/tag/سرقة/page/22/
2026-03-02 00:19:14,953 | INFO |    Page 23 → https://al3omk.com/tag/سرقة/page/23/
2026-03-02 00:19:41,156 | INFO |    Page 24 → https://al3omk.com/tag/سرقة/page/24/
2026-03-02 00:19:44,263 | INFO |    Page 25 → https://al3omk.com/tag/سرقة/page/25/
2026-03-02 00:19:52,105 | INFO |    Page 26 → https://al3omk.com/tag/سرقة/page/26/
2026-03-02 00:19:59,020 | INFO |    Page 27 → https://al3omk.com/tag/سرقة/page/27/
2026-03-02 00:20:05,285 | INFO |    Page 28 → https://al3omk.com/tag/سرقة/page/28/
2026-03-02 00:20:11,145 | INFO |    Page 29 → https://al3omk.com/tag/سرقة/page/29/
2026-03-02 00:20:19,046 | INFO |    Page 30 → https://al3omk.com/tag/سرقة/page/30/
2026-03-02 00:20:26,749 | INFO |    Page 31 → https://al3omk.com/tag/سرقة/page/31/
2026-03-02 00:20:34,565 | INFO |    Page 32 → https://al3omk.com/tag/سرقة/page/32/
2026-03-02 00:20:42,250 | INFO |    Page 33 → https://al3omk.com/tag/سرقة/page/33/
2026-03-02 00:20:50,468 | INFO |    Page 34 → https://al3omk.com/tag/سرقة/page/34/
2026-03-02 00:20:57,351 | INFO |    Page 35 → https://al3omk.com/tag/سرقة/page/35/
